fn_id,host_submit,init_fn,post_download,pre_shuffle,post_shuffle,pre_upload,end_fn,finished
23,1714040110844,1714040114303,1714040121853,1714040125557,1714040178759,1714040188999,1714040195050,1714040206710
24,1714040110844,1714040114300,1714040127797,1714040129555,1714040157538,1714040168096,1714040172642,1714040206710
25,1714040110844,1714040114304,1714040125756,1714040130152,1714040170479,1714040180075,1714040183958,1714040206710
26,1714040110844,1714040114304,1714040123131,1714040126205,1714040154437,1714040159107,1714040163348,1714040206710
27,1714040110844,1714040114300,1714040127693,1714040130029,1714040160980,1714040169648,1714040174827,1714040206710
28,1714040110844,1714040114300,1714040125373,1714040130161,1714040161463,1714040170090,1714040175284,1714040206710
29,1714040110844,1714040114304,1714040121560,1714040125591,1714040176909,1714040187032,1714040192782,1714040206710
30,1714040110844,1714040114303,1714040125739,1714040130157,1714040162148,1714040172366,1714040177021,1714040206710
31,1714040110844,1714040114302,1714040124367,1714040140420,1714040171411,1714040179757,1714040184401,1714040206710
32,1714040110844,1714040114295,1714040126157,1714040128215,1714040158652,1714040167380,1714040172091,1714040206710
33,1714040110844,1714040114304,1714040124564,1714040139127,1714040170731,1714040179574,1714040184074,1714040206710
34,1714040110844,1714040114295,1714040124507,1714040139767,1714040170413,1714040179688,1714040185078,1714040206710
35,1714040110844,1714040114294,1714040123535,1714040140408,1714040171108,1714040181501,1714040186536,1714040206710
36,1714040110844,1714040114295,1714040125389,1714040127660,1714040163241,1714040171557,1714040178175,1714040206710
37,1714040110844,1714040114296,1714040125848,1714040130027,1714040165172,1714040176608,1714040182936,1714040206710
38,1714040110844,1714040114302,1714040124635,1714040139481,1714040176610,1714040184892,1714040191647,1714040206710
39,1714040110844,1714040114294,1714040127215,1714040129175,1714040157151,1714040164322,1714040168475,1714040206710
40,1714040110844,1714040114301,1714040124101,1714040140524,1714040170267,1714040178451,1714040182527,1714040206710
41,1714040110844,1714040114301,1714040125413,1714040130012,1714040158784,1714040166777,1714040173339,1714040206710
42,1714040110844,1714040114298,1714040123110,1714040126368,1714040159599,1714040170358,1714040179398,1714040206710
43,1714040110844,1714040114303,1714040124353,1714040140371,1714040172752,1714040180417,1714040185430,1714040206710
44,1714040110844,1714040114302,1714040121634,1714040125381,1714040159070,1714040170040,1714040175256,1714040206710
45,1714040110844,1714040114293,1714040124264,1714040140509,1714040163902,1714040170890,1714040176476,1714040206710
46,1714040110844,1714040114295,1714040126023,1714040128699,1714040160018,1714040170805,1714040175342,1714040206710
47,1714040110844,1714040114301,1714040125264,1714040134662,1714040158815,1714040167456,1714040174718,1714040206710
48,1714040110844,1714040114294,1714040124901,1714040138286,1714040158276,1714040168670,1714040173562,1714040206710
49,1714040110844,1714040114293,1714040122938,1714040126265,1714040163921,1714040171383,1714040176205,1714040206710
50,1714040110844,1714040114296,1714040124839,1714040138595,1714040158802,1714040165911,1714040175453,1714040206710
51,1714040110844,1714040114293,1714040127412,1714040129656,1714040163747,1714040171867,1714040176508,1714040206710
52,1714040110844,1714040114296,1714040125424,1714040129658,1714040161450,1714040170708,1714040175549,1714040206710
53,1714040110844,1714040114303,1714040123139,1714040126281,1714040164754,1714040173726,1714040178467,1714040206710
54,1714040110844,1714040114294,1714040127772,1714040129618,1714040158988,1714040170845,1714040176630,1714040206710
55,1714040110844,1714040114292,1714040127010,1714040128979,1714040175665,1714040186380,1714040192016,1714040206710
56,1714040110844,1714040114292,1714040122005,1714040140587,1714040171412,1714040180537,1714040185942,1714040206710
57,1714040110844,1714040114293,1714040121603,1714040125159,1714040160125,1714040168338,1714040174977,1714040206710
58,1714040110844,1714040114293,1714040126009,1714040128689,1714040158434,1714040165590,1714040169722,1714040206710
59,1714040110844,1714040114291,1714040121907,1714040125807,1714040162161,1714040170662,1714040178012,1714040206710
60,1714040110844,1714040114294,1714040123873,1714040140521,1714040174355,1714040183588,1714040188330,1714040206710
61,1714040110844,1714040114293,1714040126353,1714040128616,1714040157831,1714040166770,1714040171705,1714040206710
62,1714040110844,1714040114292,1714040122598,1714040126142,1714040157701,1714040167608,1714040175202,1714040206710
63,1714040110844,1714040114292,1714040124399,1714040139774,1714040165502,1714040177986,1714040187308,1714040206710
64,1714040110844,1714040114294,1714040123414,1714040140399,1714040169110,1714040180597,1714040186270,1714040206710
65,1714040110844,1714040114291,1714040125216,1714040134731,1714040163473,1714040174969,1714040180428,1714040206710
66,1714040110844,1714040114291,1714040126750,1714040129029,1714040172752,1714040183388,1714040188959,1714040206710
67,1714040110844,1714040114290,1714040121774,1714040126344,1714040157858,1714040165154,1714040171645,1714040206710
68,1714040110844,1714040114290,1714040121102,1714040123784,1714040167889,1714040179437,1714040184574,1714040206710
69,1714040110844,1714040114290,1714040122209,1714040125874,1714040158127,1714040166495,1714040174649,1714040206710
70,1714040110844,1714040114290,1714040125183,1714040136611,1714040151646,1714040155847,1714040160186,1714040206710
71,1714040110844,1714040114292,1714040123383,1714040140415,1714040157442,1714040167310,1714040175171,1714040206710
72,1714040110844,1714040114292,1714040125434,1714040130031,1714040166628,1714040177467,1714040184539,1714040206710
73,1714040110844,1714040114289,1714040123024,1714040126204,1714040165169,1714040179051,1714040185291,1714040206710
74,1714040110844,1714040114291,1714040122551,1714040126282,1714040160867,1714040170040,1714040177857,1714040206710
75,1714040110844,1714040114290,1714040124681,1714040139065,1714040173368,1714040181731,1714040186202,1714040206710
76,1714040110844,1714040114289,1714040125281,1714040130160,1714040159601,1714040170370,1714040175596,1714040206710
77,1714040110844,1714040114289,1714040125887,1714040128975,1714040157403,1714040165711,1714040173305,1714040206710
78,1714040110844,1714040114289,1714040124314,1714040140365,1714040176950,1714040185106,1714040189531,1714040206710
79,1714040110844,1714040114288,1714040123794,1714040140422,1714040169191,1714040177469,1714040182017,1714040206710
80,1714040110844,1714040114289,1714040124446,1714040139707,1714040166372,1714040176888,1714040182501,1714040206710
81,1714040110844,1714040114288,1714040126965,1714040128986,1714040168532,1714040179563,1714040187658,1714040206710
82,1714040110844,1714040114288,1714040121488,1714040125087,1714040174965,1714040182639,1714040188755,1714040206710
83,1714040110844,1714040114288,1714040127344,1714040129243,1714040178470,1714040185106,1714040189332,1714040206710
84,1714040110844,1714040114287,1714040122355,1714040126308,1714040173670,1714040183366,1714040190877,1714040206710
85,1714040110844,1714040114287,1714040126036,1714040128904,1714040157359,1714040165054,1714040169002,1714040206710
86,1714040110844,1714040114289,1714040124928,1714040138243,1714040161017,1714040168894,1714040172617,1714040206710
87,1714040110844,1714040114286,1714040123919,1714040140517,1714040174630,1714040184952,1714040189912,1714040206710
88,1714040110844,1714040114287,1714040124160,1714040140519,1714040158411,1714040168833,1714040174286,1714040206710
89,1714040110844,1714040114287,1714040122904,1714040126286,1714040163328,1714040174895,1714040180791,1714040206710
90,1714040110844,1714040114286,1714040126268,1714040128570,1714040172014,1714040181171,1714040185382,1714040206710
91,1714040110844,1714040114287,1714040124074,1714040140527,1714040160394,1714040168192,1714040176909,1714040206710
92,1714040110844,1714040114286,1714040121407,1714040125208,1714040171277,1714040180311,1714040184456,1714040206710
93,1714040110844,1714040114288,1714040124119,1714040140538,1714040175707,1714040187115,1714040192050,1714040206710
94,1714040110844,1714040114286,1714040123177,1714040126325,1714040159635,1714040166365,1714040172479,1714040206710
95,1714040110844,1714040114287,1714040123981,1714040140551,1714040174024,1714040182023,1714040186630,1714040206710
96,1714040110844,1714040114240,1714040122110,1714040126004,1714040164719,1714040177136,1714040183021,1714040206710
97,1714040110844,1714040114241,1714040122659,1714040126376,1714040168002,1714040180966,1714040189421,1714040206710
98,1714040110844,1714040114243,1714040124427,1714040138891,1714040169444,1714040183123,1714040188230,1714040206710
99,1714040110844,1714040114240,1714040123680,1714040142143,1714040180904,1714040190130,1714040194590,1714040206710
100,1714040110844,1714040114244,1714040123630,1714040142166,1714040178899,1714040186242,1714040191830,1714040206710
101,1714040110844,1714040114240,1714040124749,1714040136796,1714040168094,1714040178634,1714040184486,1714040206710
102,1714040110844,1714040114243,1714040125456,1714040134975,1714040166803,1714040175683,1714040180903,1714040206710
103,1714040110844,1714040114240,1714040122813,1714040126412,1714040159724,1714040167885,1714040174082,1714040206710
104,1714040110844,1714040114235,1714040124271,1714040139758,1714040169110,1714040179468,1714040185549,1714040206710
105,1714040110844,1714040114239,1714040123758,1714040141751,1714040158640,1714040164682,1714040170368,1714040206710
106,1714040110844,1714040114243,1714040124672,1714040137678,1714040165578,1714040174097,1714040181384,1714040206710
107,1714040110844,1714040114238,1714040124131,1714040140176,1714040177463,1714040186704,1714040190876,1714040206710
108,1714040110844,1714040114243,1714040126556,1714040128323,1714040163468,1714040175259,1714040181825,1714040206710
109,1714040110844,1714040114239,1714040123655,1714040142169,1714040169118,1714040182242,1714040190390,1714040206710
110,1714040110844,1714040114242,1714040122832,1714040126297,1714040162552,1714040174126,1714040180577,1714040206710
111,1714040110844,1714040114242,1714040124615,1714040138083,1714040161783,1714040170675,1714040177801,1714040206710
112,1714040110844,1714040114244,1714040124289,1714040138887,1714040160005,1714040171264,1714040180465,1714040206710
113,1714040110844,1714040114244,1714040126435,1714040129490,1714040176172,1714040186368,1714040191918,1714040206710
114,1714040110844,1714040114242,1714040122059,1714040126486,1714040160542,1714040171570,1714040177435,1714040206710
115,1714040110844,1714040114237,1714040126021,1714040130160,1714040183794,1714040192738,1714040201353,1714040206710
116,1714040110844,1714040114245,1714040123667,1714040141917,1714040168294,1714040180963,1714040187879,1714040206710
117,1714040110844,1714040114237,1714040123040,1714040126349,1714040158931,1714040167710,1714040177345,1714040206710
118,1714040110844,1714040114237,1714040126845,1714040129307,1714040161633,1714040173362,1714040179685,1714040206710
119,1714040110844,1714040114239,1714040123850,1714040141719,1714040179186,1714040188765,1714040196455,1714040206710
120,1714040110844,1714040114241,1714040122140,1714040126030,1714040166619,1714040176808,1714040184422,1714040206710
121,1714040110844,1714040114241,1714040124454,1714040138632,1714040165227,1714040176634,1714040182660,1714040206710
122,1714040110844,1714040114244,1714040122455,1714040126399,1714040162335,1714040169990,1714040176815,1714040206710
123,1714040110844,1714040114235,1714040125750,1714040132165,1714040161771,1714040173884,1714040182595,1714040206710
124,1714040110844,1714040114238,1714040124097,1714040140781,1714040160728,1714040172255,1714040182486,1714040206710
125,1714040110844,1714040114245,1714040126193,1714040129625,1714040172119,1714040181693,1714040188461,1714040206710
126,1714040110844,1714040114245,1714040126693,1714040128780,1714040162775,1714040171830,1714040177178,1714040206710
127,1714040110844,1714040114239,1714040121587,1714040125369,1714040158588,1714040167605,1714040171879,1714040206710
128,1714040110844,1714040114238,1714040126239,1714040129636,1714040174593,1714040185795,1714040192356,1714040206710
129,1714040110844,1714040114237,1714040124762,1714040136785,1714040166049,1714040177966,1714040183296,1714040206710
130,1714040110844,1714040114240,1714040123504,1714040141722,1714040171884,1714040183910,1714040189964,1714040206710
131,1714040110844,1714040114244,1714040123734,1714040141888,1714040167578,1714040176634,1714040181180,1714040206710
132,1714040110844,1714040114235,1714040126039,1714040130998,1714040168048,1714040180963,1714040187674,1714040206710
133,1714040110844,1714040114235,1714040123921,1714040141656,1714040160580,1714040171598,1714040176630,1714040206710
134,1714040110844,1714040114236,1714040123582,1714040142479,1714040166097,1714040180749,1714040189259,1714040206710
135,1714040110844,1714040114238,1714040126132,1714040129986,1714040161206,1714040170361,1714040175968,1714040206710
136,1714040110844,1714040114235,1714040125861,1714040130807,1714040159965,1714040172073,1714040178377,1714040206710
137,1714040110844,1714040114237,1714040127304,1714040129338,1714040160998,1714040171953,1714040180691,1714040206710
138,1714040110844,1714040114242,1714040126161,1714040129971,1714040163502,1714040173672,1714040178482,1714040206710
139,1714040110844,1714040114241,1714040125702,1714040133111,1714040161528,1714040170831,1714040178826,1714040206710
140,1714040110844,1714040114243,1714040125977,1714040130990,1714040162148,1714040173650,1714040179393,1714040206710
141,1714040110844,1714040114239,1714040123873,1714040141626,1714040173189,1714040184983,1714040190512,1714040206710
142,1714040110844,1714040114235,1714040121702,1714040126477,1714040165812,1714040177041,1714040185220,1714040206710
143,1714040110844,1714040114234,1714040122941,1714040126284,1714040166244,1714040176082,1714040181997,1714040206710
144,1714040110844,1714040114236,1714040122302,1714040125990,1714040171023,1714040181153,1714040186467,1714040206710
145,1714040110844,1714040114240,1714040123300,1714040126414,1714040168313,1714040183354,1714040190616,1714040206710
146,1714040110844,1714040114234,1714040127106,1714040128799,1714040158978,1714040167541,1714040172396,1714040206710
147,1714040110844,1714040114234,1714040124705,1714040137462,1714040165254,1714040176251,1714040181722,1714040206710
148,1714040110844,1714040114236,1714040122022,1714040141915,1714040176569,1714040186817,1714040194389,1714040206710
149,1714040110844,1714040114236,1714040127861,1714040130050,1714040160567,1714040169192,1714040173852,1714040206710
150,1714040110844,1714040114233,1714040123337,1714040126414,1714040165715,1714040177550,1714040183517,1714040206710
151,1714040110844,1714040114233,1714040125377,1714040134999,1714040161645,1714040172273,1714040177732,1714040206710
152,1714040110844,1714040114238,1714040123933,1714040141242,1714040157265,1714040162378,1714040167343,1714040206710
153,1714040110844,1714040114238,1714040125344,1714040134973,1714040174860,1714040184137,1714040189770,1714040206710
154,1714040110844,1714040114242,1714040121841,1714040125229,1714040169039,1714040179003,1714040183954,1714040206710
155,1714040110844,1714040114234,1714040124552,1714040138190,1714040166878,1714040178472,1714040184451,1714040206710
156,1714040110844,1714040114236,1714040122121,1714040126406,1714040160015,1714040171722,1714040178010,1714040206710
157,1714040110844,1714040114236,1714040126518,1714040128302,1714040176400,1714040185842,1714040190435,1714040206710
158,1714040110844,1714040114233,1714040125721,1714040132135,1714040164018,1714040172912,1714040178211,1714040206710
159,1714040110844,1714040114232,1714040125121,1714040135247,1714040165770,1714040174634,1714040179057,1714040206710
160,1714040110844,1714040114233,1714040124783,1714040136240,1714040166907,1714040177324,1714040183068,1714040206710
161,1714040110844,1714040114232,1714040125516,1714040134423,1714040167577,1714040175782,1714040181026,1714040206710
162,1714040110844,1714040114235,1714040126464,1714040129336,1714040176400,1714040186182,1714040191418,1714040206710
163,1714040110844,1714040114231,1714040124042,1714040140712,1714040185008,1714040192688,1714040197709,1714040206710
164,1714040110844,1714040114232,1714040125551,1714040133613,1714040161403,1714040169074,1714040173163,1714040206710
165,1714040110844,1714040114232,1714040126722,1714040128705,1714040161745,1714040171609,1714040177192,1714040206710
166,1714040110844,1714040114232,1714040124023,1714040140644,1714040172316,1714040182798,1714040188089,1714040206710
167,1714040110844,1714040114231,1714040123108,1714040126387,1714040169079,1714040178937,1714040184206,1714040206710
168,1714040110844,1714040114231,1714040123998,1714040141298,1714040167573,1714040175683,1714040180858,1714040206710
169,1714040110844,1714040114231,1714040122377,1714040141819,1714040169625,1714040182982,1714040189537,1714040206710
170,1714040110844,1714040114231,1714040125420,1714040134396,1714040157772,1714040163136,1714040168678,1714040206710
171,1714040110844,1714040114232,1714040124188,1714040140142,1714040173377,1714040183535,1714040187706,1714040206710
172,1714040110844,1714040114229,1714040124284,1714040139306,1714040165231,1714040174014,1714040179809,1714040206710
173,1714040110844,1714040114229,1714040124905,1714040136142,1714040162070,1714040170826,1714040175776,1714040206710
174,1714040110844,1714040114230,1714040127027,1714040129431,1714040164792,1714040174792,1714040182803,1714040206710
175,1714040110844,1714040114230,1714040124715,1714040137269,1714040163387,1714040170809,1714040175126,1714040206710
176,1714040110844,1714040114230,1714040123956,1714040141222,1714040161805,1714040170604,1714040175635,1714040206710
177,1714040110844,1714040114232,1714040123747,1714040141862,1714040166407,1714040181014,1714040189226,1714040206710
178,1714040110844,1714040114231,1714040126256,1714040129309,1714040177263,1714040186339,1714040190291,1714040206710
179,1714040110844,1714040114229,1714040125087,1714040135674,1714040164751,1714040175737,1714040181656,1714040206710
180,1714040110844,1714040114230,1714040125007,1714040135623,1714040165733,1714040176676,1714040181964,1714040206710
181,1714040110844,1714040114230,1714040122693,1714040126406,1714040158787,1714040167430,1714040176081,1714040206710
182,1714040110844,1714040114229,1714040125392,1714040134817,1714040159950,1714040168026,1714040173957,1714040206710
183,1714040110844,1714040114229,1714040121552,1714040126414,1714040171537,1714040181729,1714040189064,1714040206710
184,1714040110844,1714040114228,1714040122615,1714040126395,1714040165759,1714040177652,1714040183770,1714040206710
185,1714040110844,1714040114227,1714040125879,1714040130798,1714040160417,1714040171134,1714040176496,1714040206710
186,1714040110844,1714040114231,1714040123779,1714040141714,1714040165473,1714040174694,1714040179714,1714040206710
187,1714040110844,1714040114227,1714040126791,1714040128567,1714040155426,1714040159361,1714040162572,1714040206710
188,1714040110844,1714040114227,1714040127273,1714040130039,1714040161402,1714040169042,1714040175457,1714040206710
189,1714040110844,1714040114227,1714040123842,1714040141763,1714040175394,1714040184435,1714040188842,1714040206710
190,1714040110844,1714040114227,1714040122905,1714040126398,1714040165612,1714040174295,1714040179421,1714040206710
191,1714040110844,1714040114227,1714040124240,1714040139756,1714040159474,1714040170643,1714040178849,1714040206710
