benchmark,backend,burst_id,burst_size,groups,granularity,chunking,chunk_size,payload_size,group_id,worker_id,throughput,start,end
Pair,DragonflyList,pairs-1-run-3,2,2,1,true,65536,1073741824,0,0,147.48667556767265,1707912661.095,1707912668.038
Pair,DragonflyList,pairs-1-run-4,2,2,1,true,65536,1073741824,0,0,135.50350808476242,1707912676.04,1707912683.597
Pair,DragonflyList,pairs-1-run-5,2,2,1,true,65536,1073741824,0,0,127.01562830525941,1707912691.919,1707912699.981
Pair,DragonflyList,pairs-1-run-6,2,2,1,true,65536,1073741824,0,0,139.1493415561771,1707912707.891,1707912715.25
Pair,DragonflyList,pairs-1-run-7,2,2,1,true,65536,1073741824,0,0,140.46639305327403,1707912723.167,1707912730.457
Pair,DragonflyList,pairs-1-run-8,2,2,1,true,65536,1073741824,0,0,130.5622859195391,1707912738.243,1707912746.086
Pair,DragonflyList,pairs-1-run-9,2,2,1,true,65536,1073741824,0,0,100.55975559040405,1707912754.316,1707912764.499
Pair,DragonflyList,pairs-1-run-10,2,2,1,true,65536,1073741824,0,0,114.04387900200145,1707912772.5,1707912781.479
Pair,DragonflyList,pairs-1-run-1,2,2,1,true,65536,1073741824,1,1,129.702343568572,1707912629.448,1707912637.343
Pair,DragonflyList,pairs-1-run-2,2,2,1,true,65536,1073741824,1,1,146.89427218789038,1707912645.735,1707912652.706
Pair,DragonflyList,pairs-1-run-3,2,2,1,true,65536,1073741824,1,1,159.0062097673279,1707912661.088,1707912667.528
Pair,DragonflyList,pairs-1-run-4,2,2,1,true,65536,1073741824,1,1,143.11670217953903,1707912675.932,1707912683.087
Pair,DragonflyList,pairs-1-run-5,2,2,1,true,65536,1073741824,1,1,134.17190829331784,1707912691.843,1707912699.475
Pair,DragonflyList,pairs-1-run-6,2,2,1,true,65536,1073741824,1,1,147.61424169677315,1707912707.803,1707912714.74
Pair,DragonflyList,pairs-1-run-7,2,2,1,true,65536,1073741824,1,1,151.05472685844185,1707912723.168,1707912729.947
Pair,DragonflyList,pairs-1-run-8,2,2,1,true,65536,1073741824,1,1,141.92654361492072,1707912738.361,1707912745.576
Pair,DragonflyList,pairs-1-run-9,2,2,1,true,65536,1073741824,1,1,105.90547207507879,1707912754.316,1707912763.985
Pair,DragonflyList,pairs-1-run-10,2,2,1,true,65536,1073741824,1,1,119.27780960395022,1707912772.383,1707912780.968
Pair,DragonflyList,pairs-1-run-1,2,2,1,true,67108864,1073741824,0,0,201.81316985919207,1707916023.614,1707916028.688
Pair,DragonflyList,pairs-1-run-2,2,2,1,true,67108864,1073741824,0,0,200.863081608275,1707916036.703,1707916041.801
Pair,DragonflyList,pairs-1-run-3,2,2,1,true,67108864,1073741824,0,0,201.85294879560314,1707916049.835,1707916054.908
Pair,DragonflyList,pairs-1-run-4,2,2,1,true,67108864,1073741824,0,0,194.2336934485087,1707916062.834,1707916068.106
Pair,DragonflyList,pairs-1-run-5,2,2,1,true,67108864,1073741824,0,0,200.78431748005582,1707916076.043,1707916081.143
Pair,DragonflyList,pairs-1-run-6,2,2,1,true,67108864,1073741824,0,0,198.29589333695793,1707916089.335,1707916094.499
Pair,DragonflyList,pairs-1-run-7,2,2,1,true,67108864,1073741824,0,0,205.705105524649,1707916102.496,1707916107.474
Pair,DragonflyList,pairs-1-run-8,2,2,1,true,67108864,1073741824,0,0,197.0746690634555,1707916115.383,1707916120.579
Pair,DragonflyList,pairs-1-run-9,2,2,1,true,67108864,1073741824,0,0,197.03675095989053,1707916128.375,1707916133.572
Pair,DragonflyList,pairs-1-run-10,2,2,1,true,67108864,1073741824,0,0,195.27078722232807,1707916141.483,1707916146.727
Pair,DragonflyList,pairs-1-run-1,2,2,1,true,67108864,1073741824,1,1,246.7469822815359,1707916023.593,1707916027.743
Pair,DragonflyList,pairs-1-run-2,2,2,1,true,67108864,1073741824,1,1,247.28326297557555,1707916036.715,1707916040.856
Pair,DragonflyList,pairs-1-run-3,2,2,1,true,67108864,1073741824,1,1,248.06201424308426,1707916049.836,1707916053.964
Pair,DragonflyList,pairs-1-run-4,2,2,1,true,67108864,1073741824,1,1,242.48164526996854,1707916062.938,1707916067.161
Pair,DragonflyList,pairs-1-run-5,2,2,1,true,67108864,1073741824,1,1,247.04463322364353,1707916076.049,1707916080.194
Pair,DragonflyList,pairs-1-run-6,2,2,1,true,67108864,1073741824,1,1,247.6420803776781,1707916089.419,1707916093.554
Pair,DragonflyList,pairs-1-run-7,2,2,1,true,67108864,1073741824,1,1,248.48337471572447,1707916102.406,1707916106.527
Pair,DragonflyList,pairs-1-run-8,2,2,1,true,67108864,1073741824,1,1,247.28326297557555,1707916115.494,1707916119.635
Pair,DragonflyList,pairs-1-run-9,2,2,1,true,67108864,1073741824,1,1,246.7469822815359,1707916128.474,1707916132.624
Pair,DragonflyList,pairs-1-run-10,2,2,1,true,67108864,1073741824,1,1,238.36126608257075,1707916141.485,1707916145.781
