host_job_create_tstamp,host_job_serialize_time,func_data_size_bytes,func_module_size_bytes,host_func_upload_time,host_data_upload_time,host_job_created_time,host_status_done_tstamp,host_status_query_count,worker_start_tstamp,host_submit_tstamp,worker_cold_start,worker_peak_memory_start,worker_func_start_tstamp,worker_func_end_tstamp,worker_func_exec_time,func_result_size,worker_result_upload_time,worker_peak_memory_end,worker_end_tstamp,worker_exec_time,host_result_done_tstamp,host_result_query_count
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.6968737,1,1700643036.5844812,1700643035.086657,True,66310144.0,1700643036.832506,1700643041.834473,5.00196671,5.0,0.0,67284992.0,1700643041.837474,5.15809059,1700643044.527548,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.9730842,1,1700643037.1117096,1700643035.086657,True,66310144.0,1700643036.8412125,1700643041.8462782,5.00506568,5.0,0.0,67305472.0,1700643041.8494122,5.16328335,1700643044.5326805,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.1730175,1,1700643036.866036,1700643035.086657,True,66310144.0,1700643036.8255892,1700643041.8307805,5.00519109,5.0,0.0,67284992.0,1700643041.8348978,5.1481297,1700643045.381978,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.011488,1,1700643036.6668758,1700643035.086657,True,66318336.0,1700643036.8286924,1700643041.830784,5.00209165,5.0,0.0,67289088.0,1700643041.8349106,5.14797616,1700643044.5291378,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.9752314,1,1700643037.0454164,1700643035.086657,True,66322432.0,1700643036.855583,1700643041.86069,5.00510716,5.0,0.0,67313664.0,1700643041.8637817,5.17190599,1700643044.533646,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.003729,1,1700643036.759277,1700643035.086657,True,66322432.0,1700643036.8165872,1700643041.8216648,5.0050776,5.0,0.0,67280896.0,1700643041.8254862,5.12602639,1700643044.5350385,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.032451,1,1700643037.1517186,1700643035.086657,True,66318336.0,1700643036.929292,1700643041.934353,5.00506115,5.0,0.0,67375104.0,1700643041.937671,5.0772872,1700643044.5481513,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.172168,1,1700643036.906768,1700643035.086657,True,66318336.0,1700643036.9266615,1700643041.9317243,5.00506282,5.0,0.0,67342336.0,1700643041.935458,5.07283545,1700643045.374915,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.7132947,1,1700643037.3366694,1700643035.086657,True,66318336.0,1700643036.9418125,1700643041.9464707,5.00465822,5.0,0.0,67379200.0,1700643041.949463,5.08080316,1700643044.5408597,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.1820314,1,1700643036.8452945,1700643035.086657,True,66322432.0,1700643036.9516394,1700643041.9566991,5.00505972,5.0,0.0,67383296.0,1700643041.959719,5.08898449,1700643045.3761525,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.729258,1,1700643036.9991262,1700643035.086657,True,66326528.0,1700643036.9317489,1700643041.9368114,5.00506258,5.0,0.0,67350528.0,1700643041.940174,5.0690887,1700643044.5343585,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.7799942,1,1700643036.9182959,1700643035.086657,True,66322432.0,1700643036.95339,1700643041.9584577,5.00506759,5.0,0.0,67543040.0,1700643041.961563,5.09034252,1700643044.5487688,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.0892253,1,1700643037.9639564,1700643035.086657,True,66146304.0,1700643037.7843244,1700643042.786466,5.00214148,5.0,0.0,67305472.0,1700643042.7903235,5.06033468,1700643044.5456283,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.2436836,1,1700643038.1283414,1700643035.086657,True,66146304.0,1700643037.7844338,1700643042.7864635,5.00202966,5.0,0.0,67305472.0,1700643042.7902532,5.05861139,1700643045.3768473,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.7986372,1,1700643038.1393616,1700643035.086657,True,66146304.0,1700643037.7922652,1700643042.796185,5.00391984,5.0,0.0,67305472.0,1700643042.7989635,5.06605911,1700643044.548471,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.8417575,1,1700643038.0837498,1700643035.086657,True,66150400.0,1700643037.7913616,1700643042.794466,5.00310445,5.0,0.0,67305472.0,1700643042.7979033,5.06363678,1700643044.54991,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.3586907,1,1700643037.672276,1700643035.086657,True,66150400.0,1700643037.791738,1700643042.7944646,5.00272655,5.0,0.0,67305472.0,1700643042.797856,5.06225014,1700643045.380601,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.3490524,1,1700643037.8300095,1700643035.086657,True,66150400.0,1700643037.8014958,1700643042.806466,5.00497031,5.0,0.0,67309568.0,1700643042.8093026,5.07244968,1700643045.3843253,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.873572,1,1700643037.7107306,1700643035.086657,True,66183168.0,1700643037.2998586,1700643042.3024652,5.00260663,5.0,0.0,67186688.0,1700643042.3061428,5.06473637,1700643044.556107,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.909427,1,1700643037.2562177,1700643035.086657,True,66183168.0,1700643037.294631,1700643042.2984643,5.00383353,5.0,0.0,67186688.0,1700643042.3021233,5.0589366,1700643044.552172,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.3115978,1,1700643037.205026,1700643035.086657,True,66183168.0,1700643037.2976112,1700643042.302464,5.00485277,5.0,0.0,67211264.0,1700643042.3061528,5.06132507,1700643045.379803,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.393889,1,1700643037.492024,1700643035.086657,True,66187264.0,1700643037.301943,1700643042.3064637,5.00452065,5.0,0.0,67166208.0,1700643042.3098676,5.06194901,1700643045.38505,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.928959,1,1700643037.1898997,1700643035.086657,True,66187264.0,1700643037.3037918,1700643042.30646,5.00266838,5.0,0.0,67186688.0,1700643042.3101313,5.06096363,1700643044.5946603,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.3965106,1,1700643037.2240338,1700643035.086657,True,66187264.0,1700643037.302137,1700643042.3064663,5.00432968,5.0,0.0,67170304.0,1700643042.3102603,5.05973125,1700643045.3862908,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643043.949927,1,1700643037.402145,1700643035.086657,True,66166784.0,1700643037.1725314,1700643042.1744716,5.00194025,5.0,0.0,67170304.0,1700643042.177982,5.07796884,1700643044.5594206,0
1700643034.9824228,0.042413,10304,752,0.058305,0,0.102918,1700643044.0365462,1,1700643037.4153385,1700643035.086657,True,66170880.0,1700643037.15799,1700643042.1624694,5.00447941,5.0,0.0,67170304.0,1700643042.1668644,5.06486654,1700643044.5606265,0
